date_id,date,property_id,room_count,available_room_nights,source_type
20161008,2016-10-08,P001,280,280,synthetic_operating_capacity
20161008,2016-10-08,P002,450,450,synthetic_operating_capacity
20161009,2016-10-09,P001,280,280,synthetic_operating_capacity
20161009,2016-10-09,P002,450,450,synthetic_operating_capacity
20161010,2016-10-10,P001,280,280,synthetic_operating_capacity
20161010,2016-10-10,P002,450,450,synthetic_operating_capacity
20161011,2016-10-11,P001,280,280,synthetic_operating_capacity
20161011,2016-10-11,P002,450,450,synthetic_operating_capacity
20161012,2016-10-12,P001,280,280,synthetic_operating_capacity
20161012,2016-10-12,P002,450,450,synthetic_operating_capacity
20161013,2016-10-13,P001,280,280,synthetic_operating_capacity
20161013,2016-10-13,P002,450,450,synthetic_operating_capacity
20161014,2016-10-14,P001,280,280,synthetic_operating_capacity
20161014,2016-10-14,P002,450,450,synthetic_operating_capacity
20161015,2016-10-15,P001,280,280,synthetic_operating_capacity
20161015,2016-10-15,P002,450,450,synthetic_operating_capacity
20161016,2016-10-16,P001,280,280,synthetic_operating_capacity
20161016,2016-10-16,P002,450,450,synthetic_operating_capacity
20161017,2016-10-17,P001,280,280,synthetic_operating_capacity
20161017,2016-10-17,P002,450,450,synthetic_operating_capacity
20161018,2016-10-18,P001,280,280,synthetic_operating_capacity
20161018,2016-10-18,P002,450,450,synthetic_operating_capacity
20161019,2016-10-19,P001,280,280,synthetic_operating_capacity
20161019,2016-10-19,P002,450,450,synthetic_operating_capacity
20161020,2016-10-20,P001,280,280,synthetic_operating_capacity
20161020,2016-10-20,P002,450,450,synthetic_operating_capacity
20161021,2016-10-21,P001,280,280,synthetic_operating_capacity
20161021,2016-10-21,P002,450,450,synthetic_operating_capacity
20161022,2016-10-22,P001,280,280,synthetic_operating_capacity
20161022,2016-10-22,P002,450,450,synthetic_operating_capacity
20161023,2016-10-23,P001,280,280,synthetic_operating_capacity
20161023,2016-10-23,P002,450,450,synthetic_operating_capacity
20161024,2016-10-24,P001,280,280,synthetic_operating_capacity
20161024,2016-10-24,P002,450,450,synthetic_operating_capacity
20161025,2016-10-25,P001,280,280,synthetic_operating_capacity
20161025,2016-10-25,P002,450,450,synthetic_operating_capacity
20161026,2016-10-26,P001,280,280,synthetic_operating_capacity
20161026,2016-10-26,P002,450,450,synthetic_operating_capacity
20161027,2016-10-27,P001,280,280,synthetic_operating_capacity
20161027,2016-10-27,P002,450,450,synthetic_operating_capacity
20161028,2016-10-28,P001,280,280,synthetic_operating_capacity
20161028,2016-10-28,P002,450,450,synthetic_operating_capacity
20161029,2016-10-29,P001,280,280,synthetic_operating_capacity
20161029,2016-10-29,P002,450,450,synthetic_operating_capacity
20161030,2016-10-30,P001,280,280,synthetic_operating_capacity
20161030,2016-10-30,P002,450,450,synthetic_operating_capacity
20161031,2016-10-31,P001,280,280,synthetic_operating_capacity
20161031,2016-10-31,P002,450,450,synthetic_operating_capacity
20161101,2016-11-01,P001,280,280,synthetic_operating_capacity
20161101,2016-11-01,P002,450,450,synthetic_operating_capacity
20161102,2016-11-02,P001,280,280,synthetic_operating_capacity
20161102,2016-11-02,P002,450,450,synthetic_operating_capacity
20161103,2016-11-03,P001,280,280,synthetic_operating_capacity
20161103,2016-11-03,P002,450,450,synthetic_operating_capacity
20161104,2016-11-04,P001,280,280,synthetic_operating_capacity
20161104,2016-11-04,P002,450,450,synthetic_operating_capacity
20161105,2016-11-05,P001,280,280,synthetic_operating_capacity
20161105,2016-11-05,P002,450,450,synthetic_operating_capacity
20161106,2016-11-06,P001,280,280,synthetic_operating_capacity
20161106,2016-11-06,P002,450,450,synthetic_operating_capacity
20161107,2016-11-07,P001,280,280,synthetic_operating_capacity
20161107,2016-11-07,P002,450,450,synthetic_operating_capacity
20161108,2016-11-08,P001,280,280,synthetic_operating_capacity
20161108,2016-11-08,P002,450,450,synthetic_operating_capacity
20161109,2016-11-09,P001,280,280,synthetic_operating_capacity
20161109,2016-11-09,P002,450,450,synthetic_operating_capacity
20161110,2016-11-10,P001,280,280,synthetic_operating_capacity
20161110,2016-11-10,P002,450,450,synthetic_operating_capacity
20161111,2016-11-11,P001,280,280,synthetic_operating_capacity
20161111,2016-11-11,P002,450,450,synthetic_operating_capacity
20161112,2016-11-12,P001,280,280,synthetic_operating_capacity
20161112,2016-11-12,P002,450,450,synthetic_operating_capacity
20161113,2016-11-13,P001,280,280,synthetic_operating_capacity
20161113,2016-11-13,P002,450,450,synthetic_operating_capacity
20161114,2016-11-14,P001,280,280,synthetic_operating_capacity
20161114,2016-11-14,P002,450,450,synthetic_operating_capacity
20161115,2016-11-15,P001,280,280,synthetic_operating_capacity
20161115,2016-11-15,P002,450,450,synthetic_operating_capacity
20161116,2016-11-16,P001,280,280,synthetic_operating_capacity
20161116,2016-11-16,P002,450,450,synthetic_operating_capacity
20161117,2016-11-17,P001,280,280,synthetic_operating_capacity
20161117,2016-11-17,P002,450,450,synthetic_operating_capacity
20161118,2016-11-18,P001,280,280,synthetic_operating_capacity
20161118,2016-11-18,P002,450,450,synthetic_operating_capacity
20161119,2016-11-19,P001,280,280,synthetic_operating_capacity
20161119,2016-11-19,P002,450,450,synthetic_operating_capacity
20161120,2016-11-20,P001,280,280,synthetic_operating_capacity
20161120,2016-11-20,P002,450,450,synthetic_operating_capacity
20161121,2016-11-21,P001,280,280,synthetic_operating_capacity
20161121,2016-11-21,P002,450,450,synthetic_operating_capacity
20161122,2016-11-22,P001,280,280,synthetic_operating_capacity
20161122,2016-11-22,P002,450,450,synthetic_operating_capacity
20161123,2016-11-23,P001,280,280,synthetic_operating_capacity
20161123,2016-11-23,P002,450,450,synthetic_operating_capacity
20161124,2016-11-24,P001,280,280,synthetic_operating_capacity
20161124,2016-11-24,P002,450,450,synthetic_operating_capacity
20161125,2016-11-25,P001,280,280,synthetic_operating_capacity
20161125,2016-11-25,P002,450,450,synthetic_operating_capacity
20161126,2016-11-26,P001,280,280,synthetic_operating_capacity
20161126,2016-11-26,P002,450,450,synthetic_operating_capacity
20161127,2016-11-27,P001,280,280,synthetic_operating_capacity
20161127,2016-11-27,P002,450,450,synthetic_operating_capacity
20161128,2016-11-28,P001,280,280,synthetic_operating_capacity
20161128,2016-11-28,P002,450,450,synthetic_operating_capacity
20161129,2016-11-29,P001,280,280,synthetic_operating_capacity
20161129,2016-11-29,P002,450,450,synthetic_operating_capacity
20161130,2016-11-30,P001,280,280,synthetic_operating_capacity
20161130,2016-11-30,P002,450,450,synthetic_operating_capacity
20161201,2016-12-01,P001,280,280,synthetic_operating_capacity
20161201,2016-12-01,P002,450,450,synthetic_operating_capacity
20161202,2016-12-02,P001,280,280,synthetic_operating_capacity
20161202,2016-12-02,P002,450,450,synthetic_operating_capacity
20161203,2016-12-03,P001,280,280,synthetic_operating_capacity
20161203,2016-12-03,P002,450,450,synthetic_operating_capacity
20161204,2016-12-04,P001,280,280,synthetic_operating_capacity
20161204,2016-12-04,P002,450,450,synthetic_operating_capacity
20161205,2016-12-05,P001,280,280,synthetic_operating_capacity
20161205,2016-12-05,P002,450,450,synthetic_operating_capacity
20161206,2016-12-06,P001,280,280,synthetic_operating_capacity
20161206,2016-12-06,P002,450,450,synthetic_operating_capacity
20161207,2016-12-07,P001,280,280,synthetic_operating_capacity
20161207,2016-12-07,P002,450,450,synthetic_operating_capacity
20161208,2016-12-08,P001,280,280,synthetic_operating_capacity
20161208,2016-12-08,P002,450,450,synthetic_operating_capacity
20161209,2016-12-09,P001,280,280,synthetic_operating_capacity
20161209,2016-12-09,P002,450,450,synthetic_operating_capacity
20161210,2016-12-10,P001,280,280,synthetic_operating_capacity
20161210,2016-12-10,P002,450,450,synthetic_operating_capacity
20161211,2016-12-11,P001,280,280,synthetic_operating_capacity
20161211,2016-12-11,P002,450,450,synthetic_operating_capacity
20161212,2016-12-12,P001,280,280,synthetic_operating_capacity
20161212,2016-12-12,P002,450,450,synthetic_operating_capacity
20161213,2016-12-13,P001,280,280,synthetic_operating_capacity
20161213,2016-12-13,P002,450,450,synthetic_operating_capacity
20161214,2016-12-14,P001,280,280,synthetic_operating_capacity
20161214,2016-12-14,P002,450,450,synthetic_operating_capacity
20161215,2016-12-15,P001,280,280,synthetic_operating_capacity
20161215,2016-12-15,P002,450,450,synthetic_operating_capacity
20161216,2016-12-16,P001,280,280,synthetic_operating_capacity
20161216,2016-12-16,P002,450,450,synthetic_operating_capacity
20161217,2016-12-17,P001,280,280,synthetic_operating_capacity
20161217,2016-12-17,P002,450,450,synthetic_operating_capacity
20161218,2016-12-18,P001,280,280,synthetic_operating_capacity
20161218,2016-12-18,P002,450,450,synthetic_operating_capacity
20161219,2016-12-19,P001,280,280,synthetic_operating_capacity
20161219,2016-12-19,P002,450,450,synthetic_operating_capacity
20161220,2016-12-20,P001,280,280,synthetic_operating_capacity
20161220,2016-12-20,P002,450,450,synthetic_operating_capacity
20161221,2016-12-21,P001,280,280,synthetic_operating_capacity
20161221,2016-12-21,P002,450,450,synthetic_operating_capacity
20161222,2016-12-22,P001,280,280,synthetic_operating_capacity
20161222,2016-12-22,P002,450,450,synthetic_operating_capacity
20161223,2016-12-23,P001,280,280,synthetic_operating_capacity
20161223,2016-12-23,P002,450,450,synthetic_operating_capacity
20161224,2016-12-24,P001,280,280,synthetic_operating_capacity
20161224,2016-12-24,P002,450,450,synthetic_operating_capacity
20161225,2016-12-25,P001,280,280,synthetic_operating_capacity
20161225,2016-12-25,P002,450,450,synthetic_operating_capacity
20161226,2016-12-26,P001,280,280,synthetic_operating_capacity
20161226,2016-12-26,P002,450,450,synthetic_operating_capacity
20161227,2016-12-27,P001,280,280,synthetic_operating_capacity
20161227,2016-12-27,P002,450,450,synthetic_operating_capacity
20161228,2016-12-28,P001,280,280,synthetic_operating_capacity
20161228,2016-12-28,P002,450,450,synthetic_operating_capacity
20161229,2016-12-29,P001,280,280,synthetic_operating_capacity
20161229,2016-12-29,P002,450,450,synthetic_operating_capacity
20161230,2016-12-30,P001,280,280,synthetic_operating_capacity
20161230,2016-12-30,P002,450,450,synthetic_operating_capacity
20161231,2016-12-31,P001,280,280,synthetic_operating_capacity
20161231,2016-12-31,P002,450,450,synthetic_operating_capacity
20170101,2017-01-01,P001,280,286,synthetic_operating_capacity
20170101,2017-01-01,P002,450,459,synthetic_operating_capacity
20170102,2017-01-02,P001,280,286,synthetic_operating_capacity
20170102,2017-01-02,P002,450,459,synthetic_operating_capacity
20170103,2017-01-03,P001,280,286,synthetic_operating_capacity
20170103,2017-01-03,P002,450,459,synthetic_operating_capacity
20170104,2017-01-04,P001,280,286,synthetic_operating_capacity
20170104,2017-01-04,P002,450,459,synthetic_operating_capacity
20170105,2017-01-05,P001,280,286,synthetic_operating_capacity
20170105,2017-01-05,P002,450,459,synthetic_operating_capacity
20170106,2017-01-06,P001,280,286,synthetic_operating_capacity
20170106,2017-01-06,P002,450,459,synthetic_operating_capacity
20170107,2017-01-07,P001,280,286,synthetic_operating_capacity
20170107,2017-01-07,P002,450,459,synthetic_operating_capacity
20170108,2017-01-08,P001,280,286,synthetic_operating_capacity
20170108,2017-01-08,P002,450,459,synthetic_operating_capacity
20170109,2017-01-09,P001,280,286,synthetic_operating_capacity
20170109,2017-01-09,P002,450,459,synthetic_operating_capacity
20170110,2017-01-10,P001,280,286,synthetic_operating_capacity
20170110,2017-01-10,P002,450,459,synthetic_operating_capacity
20170111,2017-01-11,P001,280,286,synthetic_operating_capacity
20170111,2017-01-11,P002,450,459,synthetic_operating_capacity
20170112,2017-01-12,P001,280,286,synthetic_operating_capacity
20170112,2017-01-12,P002,450,459,synthetic_operating_capacity
20170113,2017-01-13,P001,280,286,synthetic_operating_capacity
20170113,2017-01-13,P002,450,459,synthetic_operating_capacity
20170114,2017-01-14,P001,280,286,synthetic_operating_capacity
20170114,2017-01-14,P002,450,459,synthetic_operating_capacity
20170115,2017-01-15,P001,280,286,synthetic_operating_capacity
20170115,2017-01-15,P002,450,459,synthetic_operating_capacity
20170116,2017-01-16,P001,280,286,synthetic_operating_capacity
20170116,2017-01-16,P002,450,459,synthetic_operating_capacity
20170117,2017-01-17,P001,280,286,synthetic_operating_capacity
20170117,2017-01-17,P002,450,459,synthetic_operating_capacity
20170118,2017-01-18,P001,280,286,synthetic_operating_capacity
20170118,2017-01-18,P002,450,459,synthetic_operating_capacity
20170119,2017-01-19,P001,280,286,synthetic_operating_capacity
20170119,2017-01-19,P002,450,459,synthetic_operating_capacity
20170120,2017-01-20,P001,280,286,synthetic_operating_capacity
20170120,2017-01-20,P002,450,459,synthetic_operating_capacity
20170121,2017-01-21,P001,280,286,synthetic_operating_capacity
20170121,2017-01-21,P002,450,459,synthetic_operating_capacity
20170122,2017-01-22,P001,280,286,synthetic_operating_capacity
20170122,2017-01-22,P002,450,459,synthetic_operating_capacity
20170123,2017-01-23,P001,280,286,synthetic_operating_capacity
20170123,2017-01-23,P002,450,459,synthetic_operating_capacity
20170124,2017-01-24,P001,280,286,synthetic_operating_capacity
20170124,2017-01-24,P002,450,459,synthetic_operating_capacity
20170125,2017-01-25,P001,280,286,synthetic_operating_capacity
20170125,2017-01-25,P002,450,459,synthetic_operating_capacity
20170126,2017-01-26,P001,280,286,synthetic_operating_capacity
20170126,2017-01-26,P002,450,459,synthetic_operating_capacity
20170127,2017-01-27,P001,280,286,synthetic_operating_capacity
20170127,2017-01-27,P002,450,459,synthetic_operating_capacity
20170128,2017-01-28,P001,280,286,synthetic_operating_capacity
20170128,2017-01-28,P002,450,459,synthetic_operating_capacity
20170129,2017-01-29,P001,280,286,synthetic_operating_capacity
20170129,2017-01-29,P002,450,459,synthetic_operating_capacity
20170130,2017-01-30,P001,280,286,synthetic_operating_capacity
20170130,2017-01-30,P002,450,459,synthetic_operating_capacity
20170131,2017-01-31,P001,280,286,synthetic_operating_capacity
20170131,2017-01-31,P002,450,459,synthetic_operating_capacity
20170201,2017-02-01,P001,280,286,synthetic_operating_capacity
20170201,2017-02-01,P002,450,459,synthetic_operating_capacity
20170202,2017-02-02,P001,280,286,synthetic_operating_capacity
20170202,2017-02-02,P002,450,459,synthetic_operating_capacity
20170203,2017-02-03,P001,280,286,synthetic_operating_capacity
20170203,2017-02-03,P002,450,459,synthetic_operating_capacity
20170204,2017-02-04,P001,280,286,synthetic_operating_capacity
20170204,2017-02-04,P002,450,459,synthetic_operating_capacity
20170205,2017-02-05,P001,280,286,synthetic_operating_capacity
20170205,2017-02-05,P002,450,459,synthetic_operating_capacity
20170206,2017-02-06,P001,280,286,synthetic_operating_capacity
20170206,2017-02-06,P002,450,459,synthetic_operating_capacity
20170207,2017-02-07,P001,280,286,synthetic_operating_capacity
20170207,2017-02-07,P002,450,459,synthetic_operating_capacity
20170208,2017-02-08,P001,280,286,synthetic_operating_capacity
20170208,2017-02-08,P002,450,459,synthetic_operating_capacity
20170209,2017-02-09,P001,280,286,synthetic_operating_capacity
20170209,2017-02-09,P002,450,459,synthetic_operating_capacity
20170210,2017-02-10,P001,280,286,synthetic_operating_capacity
20170210,2017-02-10,P002,450,459,synthetic_operating_capacity
20170211,2017-02-11,P001,280,286,synthetic_operating_capacity
20170211,2017-02-11,P002,450,459,synthetic_operating_capacity
20170212,2017-02-12,P001,280,286,synthetic_operating_capacity
20170212,2017-02-12,P002,450,459,synthetic_operating_capacity
20170213,2017-02-13,P001,280,286,synthetic_operating_capacity
20170213,2017-02-13,P002,450,459,synthetic_operating_capacity
20170214,2017-02-14,P001,280,286,synthetic_operating_capacity
20170214,2017-02-14,P002,450,459,synthetic_operating_capacity
20170215,2017-02-15,P001,280,286,synthetic_operating_capacity
20170215,2017-02-15,P002,450,459,synthetic_operating_capacity
20170216,2017-02-16,P001,280,286,synthetic_operating_capacity
20170216,2017-02-16,P002,450,459,synthetic_operating_capacity
20170217,2017-02-17,P001,280,286,synthetic_operating_capacity
20170217,2017-02-17,P002,450,459,synthetic_operating_capacity
20170218,2017-02-18,P001,280,286,synthetic_operating_capacity
20170218,2017-02-18,P002,450,459,synthetic_operating_capacity
20170219,2017-02-19,P001,280,286,synthetic_operating_capacity
20170219,2017-02-19,P002,450,459,synthetic_operating_capacity
20170220,2017-02-20,P001,280,286,synthetic_operating_capacity
20170220,2017-02-20,P002,450,459,synthetic_operating_capacity
20170221,2017-02-21,P001,280,286,synthetic_operating_capacity
20170221,2017-02-21,P002,450,459,synthetic_operating_capacity
20170222,2017-02-22,P001,280,286,synthetic_operating_capacity
20170222,2017-02-22,P002,450,459,synthetic_operating_capacity
20170223,2017-02-23,P001,280,286,synthetic_operating_capacity
20170223,2017-02-23,P002,450,459,synthetic_operating_capacity
20170224,2017-02-24,P001,280,286,synthetic_operating_capacity
20170224,2017-02-24,P002,450,459,synthetic_operating_capacity
20170225,2017-02-25,P001,280,286,synthetic_operating_capacity
20170225,2017-02-25,P002,450,459,synthetic_operating_capacity
20170226,2017-02-26,P001,280,286,synthetic_operating_capacity
20170226,2017-02-26,P002,450,459,synthetic_operating_capacity
20170227,2017-02-27,P001,280,286,synthetic_operating_capacity
20170227,2017-02-27,P002,450,459,synthetic_operating_capacity
20170228,2017-02-28,P001,280,286,synthetic_operating_capacity
20170228,2017-02-28,P002,450,459,synthetic_operating_capacity
20170301,2017-03-01,P001,280,280,synthetic_operating_capacity
20170301,2017-03-01,P002,450,450,synthetic_operating_capacity
20170302,2017-03-02,P001,280,280,synthetic_operating_capacity
20170302,2017-03-02,P002,450,450,synthetic_operating_capacity
20170303,2017-03-03,P001,280,280,synthetic_operating_capacity
20170303,2017-03-03,P002,450,450,synthetic_operating_capacity
20170304,2017-03-04,P001,280,280,synthetic_operating_capacity
20170304,2017-03-04,P002,450,450,synthetic_operating_capacity
20170305,2017-03-05,P001,280,280,synthetic_operating_capacity
20170305,2017-03-05,P002,450,450,synthetic_operating_capacity
20170306,2017-03-06,P001,280,280,synthetic_operating_capacity
20170306,2017-03-06,P002,450,450,synthetic_operating_capacity
20170307,2017-03-07,P001,280,280,synthetic_operating_capacity
20170307,2017-03-07,P002,450,450,synthetic_operating_capacity
20170308,2017-03-08,P001,280,280,synthetic_operating_capacity
20170308,2017-03-08,P002,450,450,synthetic_operating_capacity
20170309,2017-03-09,P001,280,280,synthetic_operating_capacity
20170309,2017-03-09,P002,450,450,synthetic_operating_capacity
20170310,2017-03-10,P001,280,280,synthetic_operating_capacity
20170310,2017-03-10,P002,450,450,synthetic_operating_capacity
20170311,2017-03-11,P001,280,280,synthetic_operating_capacity
20170311,2017-03-11,P002,450,450,synthetic_operating_capacity
20170312,2017-03-12,P001,280,280,synthetic_operating_capacity
20170312,2017-03-12,P002,450,450,synthetic_operating_capacity
20170313,2017-03-13,P001,280,280,synthetic_operating_capacity
20170313,2017-03-13,P002,450,450,synthetic_operating_capacity
20170314,2017-03-14,P001,280,280,synthetic_operating_capacity
20170314,2017-03-14,P002,450,450,synthetic_operating_capacity
20170315,2017-03-15,P001,280,280,synthetic_operating_capacity
20170315,2017-03-15,P002,450,450,synthetic_operating_capacity
20170316,2017-03-16,P001,280,280,synthetic_operating_capacity
20170316,2017-03-16,P002,450,450,synthetic_operating_capacity
20170317,2017-03-17,P001,280,280,synthetic_operating_capacity
20170317,2017-03-17,P002,450,450,synthetic_operating_capacity
20170318,2017-03-18,P001,280,280,synthetic_operating_capacity
20170318,2017-03-18,P002,450,450,synthetic_operating_capacity
20170319,2017-03-19,P001,280,280,synthetic_operating_capacity
20170319,2017-03-19,P002,450,450,synthetic_operating_capacity
20170320,2017-03-20,P001,280,280,synthetic_operating_capacity
20170320,2017-03-20,P002,450,450,synthetic_operating_capacity
20170321,2017-03-21,P001,280,280,synthetic_operating_capacity
20170321,2017-03-21,P002,450,450,synthetic_operating_capacity
20170322,2017-03-22,P001,280,280,synthetic_operating_capacity
20170322,2017-03-22,P002,450,450,synthetic_operating_capacity
20170323,2017-03-23,P001,280,280,synthetic_operating_capacity
20170323,2017-03-23,P002,450,450,synthetic_operating_capacity
20170324,2017-03-24,P001,280,280,synthetic_operating_capacity
20170324,2017-03-24,P002,450,450,synthetic_operating_capacity
20170325,2017-03-25,P001,280,280,synthetic_operating_capacity
20170325,2017-03-25,P002,450,450,synthetic_operating_capacity
20170326,2017-03-26,P001,280,280,synthetic_operating_capacity
20170326,2017-03-26,P002,450,450,synthetic_operating_capacity
20170327,2017-03-27,P001,280,280,synthetic_operating_capacity
20170327,2017-03-27,P002,450,450,synthetic_operating_capacity
20170328,2017-03-28,P001,280,280,synthetic_operating_capacity
20170328,2017-03-28,P002,450,450,synthetic_operating_capacity
20170329,2017-03-29,P001,280,280,synthetic_operating_capacity
20170329,2017-03-29,P002,450,450,synthetic_operating_capacity
20170330,2017-03-30,P001,280,280,synthetic_operating_capacity
20170330,2017-03-30,P002,450,450,synthetic_operating_capacity
20170331,2017-03-31,P001,280,280,synthetic_operating_capacity
20170331,2017-03-31,P002,450,450,synthetic_operating_capacity
20170401,2017-04-01,P001,280,280,synthetic_operating_capacity
20170401,2017-04-01,P002,450,450,synthetic_operating_capacity
20170402,2017-04-02,P001,280,280,synthetic_operating_capacity
20170402,2017-04-02,P002,450,450,synthetic_operating_capacity
20170403,2017-04-03,P001,280,280,synthetic_operating_capacity
20170403,2017-04-03,P002,450,450,synthetic_operating_capacity
20170404,2017-04-04,P001,280,280,synthetic_operating_capacity
20170404,2017-04-04,P002,450,450,synthetic_operating_capacity
20170405,2017-04-05,P001,280,280,synthetic_operating_capacity
20170405,2017-04-05,P002,450,450,synthetic_operating_capacity
20170406,2017-04-06,P001,280,280,synthetic_operating_capacity
20170406,2017-04-06,P002,450,450,synthetic_operating_capacity
20170407,2017-04-07,P001,280,280,synthetic_operating_capacity
20170407,2017-04-07,P002,450,450,synthetic_operating_capacity
20170408,2017-04-08,P001,280,280,synthetic_operating_capacity
20170408,2017-04-08,P002,450,450,synthetic_operating_capacity
20170409,2017-04-09,P001,280,280,synthetic_operating_capacity
20170409,2017-04-09,P002,450,450,synthetic_operating_capacity
20170410,2017-04-10,P001,280,280,synthetic_operating_capacity
20170410,2017-04-10,P002,450,450,synthetic_operating_capacity
20170411,2017-04-11,P001,280,280,synthetic_operating_capacity
20170411,2017-04-11,P002,450,450,synthetic_operating_capacity
20170412,2017-04-12,P001,280,280,synthetic_operating_capacity
20170412,2017-04-12,P002,450,450,synthetic_operating_capacity
20170413,2017-04-13,P001,280,280,synthetic_operating_capacity
20170413,2017-04-13,P002,450,450,synthetic_operating_capacity
20170414,2017-04-14,P001,280,280,synthetic_operating_capacity
20170414,2017-04-14,P002,450,450,synthetic_operating_capacity
20170415,2017-04-15,P001,280,280,synthetic_operating_capacity
20170415,2017-04-15,P002,450,450,synthetic_operating_capacity
20170416,2017-04-16,P001,280,280,synthetic_operating_capacity
20170416,2017-04-16,P002,450,450,synthetic_operating_capacity
20170417,2017-04-17,P001,280,280,synthetic_operating_capacity
20170417,2017-04-17,P002,450,450,synthetic_operating_capacity
20170418,2017-04-18,P001,280,280,synthetic_operating_capacity
20170418,2017-04-18,P002,450,450,synthetic_operating_capacity
20170419,2017-04-19,P001,280,280,synthetic_operating_capacity
20170419,2017-04-19,P002,450,450,synthetic_operating_capacity
20170420,2017-04-20,P001,280,280,synthetic_operating_capacity
20170420,2017-04-20,P002,450,450,synthetic_operating_capacity
20170421,2017-04-21,P001,280,280,synthetic_operating_capacity
20170421,2017-04-21,P002,450,450,synthetic_operating_capacity
20170422,2017-04-22,P001,280,280,synthetic_operating_capacity
20170422,2017-04-22,P002,450,450,synthetic_operating_capacity
20170423,2017-04-23,P001,280,280,synthetic_operating_capacity
20170423,2017-04-23,P002,450,450,synthetic_operating_capacity
20170424,2017-04-24,P001,280,280,synthetic_operating_capacity
20170424,2017-04-24,P002,450,450,synthetic_operating_capacity
20170425,2017-04-25,P001,280,280,synthetic_operating_capacity
20170425,2017-04-25,P002,450,450,synthetic_operating_capacity
20170426,2017-04-26,P001,280,280,synthetic_operating_capacity
20170426,2017-04-26,P002,450,450,synthetic_operating_capacity
20170427,2017-04-27,P001,280,280,synthetic_operating_capacity
20170427,2017-04-27,P002,450,450,synthetic_operating_capacity
20170428,2017-04-28,P001,280,280,synthetic_operating_capacity
20170428,2017-04-28,P002,450,450,synthetic_operating_capacity
20170429,2017-04-29,P001,280,280,synthetic_operating_capacity
20170429,2017-04-29,P002,450,450,synthetic_operating_capacity
20170430,2017-04-30,P001,280,280,synthetic_operating_capacity
20170430,2017-04-30,P002,450,450,synthetic_operating_capacity
20170501,2017-05-01,P001,280,280,synthetic_operating_capacity
20170501,2017-05-01,P002,450,450,synthetic_operating_capacity
20170502,2017-05-02,P001,280,280,synthetic_operating_capacity
20170502,2017-05-02,P002,450,450,synthetic_operating_capacity
20170503,2017-05-03,P001,280,280,synthetic_operating_capacity
20170503,2017-05-03,P002,450,450,synthetic_operating_capacity
20170504,2017-05-04,P001,280,280,synthetic_operating_capacity
20170504,2017-05-04,P002,450,450,synthetic_operating_capacity
20170505,2017-05-05,P001,280,280,synthetic_operating_capacity
20170505,2017-05-05,P002,450,450,synthetic_operating_capacity
20170506,2017-05-06,P001,280,280,synthetic_operating_capacity
20170506,2017-05-06,P002,450,450,synthetic_operating_capacity
20170507,2017-05-07,P001,280,280,synthetic_operating_capacity
20170507,2017-05-07,P002,450,450,synthetic_operating_capacity
20170508,2017-05-08,P001,280,280,synthetic_operating_capacity
20170508,2017-05-08,P002,450,450,synthetic_operating_capacity
20170509,2017-05-09,P001,280,280,synthetic_operating_capacity
20170509,2017-05-09,P002,450,450,synthetic_operating_capacity
20170510,2017-05-10,P001,280,280,synthetic_operating_capacity
20170510,2017-05-10,P002,450,450,synthetic_operating_capacity
20170511,2017-05-11,P001,280,280,synthetic_operating_capacity
20170511,2017-05-11,P002,450,450,synthetic_operating_capacity
20170512,2017-05-12,P001,280,280,synthetic_operating_capacity
20170512,2017-05-12,P002,450,450,synthetic_operating_capacity
20170513,2017-05-13,P001,280,280,synthetic_operating_capacity
20170513,2017-05-13,P002,450,450,synthetic_operating_capacity
20170514,2017-05-14,P001,280,280,synthetic_operating_capacity
20170514,2017-05-14,P002,450,450,synthetic_operating_capacity
20170515,2017-05-15,P001,280,280,synthetic_operating_capacity
20170515,2017-05-15,P002,450,450,synthetic_operating_capacity
20170516,2017-05-16,P001,280,280,synthetic_operating_capacity
20170516,2017-05-16,P002,450,450,synthetic_operating_capacity
20170517,2017-05-17,P001,280,280,synthetic_operating_capacity
20170517,2017-05-17,P002,450,450,synthetic_operating_capacity
20170518,2017-05-18,P001,280,280,synthetic_operating_capacity
20170518,2017-05-18,P002,450,450,synthetic_operating_capacity
20170519,2017-05-19,P001,280,280,synthetic_operating_capacity
20170519,2017-05-19,P002,450,450,synthetic_operating_capacity
20170520,2017-05-20,P001,280,280,synthetic_operating_capacity
20170520,2017-05-20,P002,450,450,synthetic_operating_capacity
20170521,2017-05-21,P001,280,280,synthetic_operating_capacity
20170521,2017-05-21,P002,450,450,synthetic_operating_capacity
20170522,2017-05-22,P001,280,280,synthetic_operating_capacity
20170522,2017-05-22,P002,450,450,synthetic_operating_capacity
20170523,2017-05-23,P001,280,280,synthetic_operating_capacity
20170523,2017-05-23,P002,450,450,synthetic_operating_capacity
20170524,2017-05-24,P001,280,280,synthetic_operating_capacity
20170524,2017-05-24,P002,450,450,synthetic_operating_capacity
20170525,2017-05-25,P001,280,280,synthetic_operating_capacity
20170525,2017-05-25,P002,450,450,synthetic_operating_capacity
20170526,2017-05-26,P001,280,280,synthetic_operating_capacity
20170526,2017-05-26,P002,450,450,synthetic_operating_capacity
20170527,2017-05-27,P001,280,280,synthetic_operating_capacity
20170527,2017-05-27,P002,450,450,synthetic_operating_capacity
20170528,2017-05-28,P001,280,280,synthetic_operating_capacity
